# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
2.6697        	2.006097e-10	1.305754e-01	-6.760750e-08	-3.360314e-08	-3.400436e-08
2.673         	2.003370e-10	1.305147e-01	-8.040365e-08	-4.000149e-08	-4.040216e-08
2.6763        	2.000185e-10	1.303825e-01	-5.079236e-08	-2.519616e-08	-2.559620e-08
2.6796        	1.997007e-10	1.302683e-01	-7.110678e-08	-3.535369e-08	-3.575309e-08
2.6829        	1.993732e-10	1.301732e-01	-6.926162e-08	-3.443144e-08	-3.483018e-08
2.6862        	1.990889e-10	1.300860e-01	-7.409517e-08	-3.684850e-08	-3.724667e-08
2.6895        	1.987318e-10	1.299883e-01	-6.410225e-08	-3.185239e-08	-3.224986e-08
2.6928        	1.984246e-10	1.298745e-01	-7.211183e-08	-3.585749e-08	-3.625434e-08
2.6961        	1.980710e-10	1.297908e-01	-6.883495e-08	-3.421940e-08	-3.461555e-08
2.6994        	1.977832e-10	1.296806e-01	-7.136438e-08	-3.548441e-08	-3.587997e-08
2.7027        	1.974092e-10	1.295958e-01	-7.152072e-08	-3.556295e-08	-3.595777e-08
2.706         	1.971113e-10	1.295053e-01	-7.185466e-08	-3.573022e-08	-3.612444e-08
2.7093        	1.967132e-10	1.294049e-01	-7.192133e-08	-3.576395e-08	-3.615738e-08
2.7126        	1.963975e-10	1.293033e-01	-6.695145e-08	-3.327933e-08	-3.367212e-08
2.7159        	1.960440e-10	1.291976e-01	-5.589647e-08	-2.775219e-08	-2.814428e-08
2.7192        	1.957228e-10	1.290835e-01	-7.780993e-08	-3.870924e-08	-3.910069e-08
2.7225        	1.953324e-10	1.289612e-01	-6.680107e-08	-3.320520e-08	-3.359587e-08
2.7258        	1.950230e-10	1.288508e-01	-7.141645e-08	-3.551320e-08	-3.590325e-08
2.7291        	1.946263e-10	1.287253e-01	-6.937841e-08	-3.449458e-08	-3.488383e-08
2.7324        	1.943093e-10	1.286186e-01	-8.061385e-08	-4.011261e-08	-4.050123e-08
2.7357        	1.939076e-10	1.285211e-01	-6.754702e-08	-3.357960e-08	-3.396742e-08
2.739         	1.935682e-10	1.284084e-01	-7.374047e-08	-3.667667e-08	-3.706380e-08
2.7423        	1.931504e-10	1.283133e-01	-7.069730e-08	-3.515550e-08	-3.554180e-08
2.7456        	1.927972e-10	1.282077e-01	-7.956649e-08	-3.959045e-08	-3.997604e-08
2.7489        	1.923796e-10	1.281230e-01	-7.174121e-08	-3.567823e-08	-3.606298e-08
2.7522        	1.920108e-10	1.279968e-01	-6.943594e-08	-3.452596e-08	-3.490998e-08
2.7555        	1.915549e-10	1.278701e-01	-6.783687e-08	-3.372688e-08	-3.410999e-08
2.7588        	1.911762e-10	1.277655e-01	-8.468295e-08	-4.215030e-08	-4.253265e-08
2.7621        	1.907465e-10	1.276451e-01	-5.816042e-08	-2.888946e-08	-2.927096e-08
2.7654        	1.903233e-10	1.275200e-01	-7.297818e-08	-3.629877e-08	-3.667941e-08
2.7687        	1.898368e-10	1.274196e-01	-7.141989e-08	-3.552011e-08	-3.589978e-08
2.772         	1.894218e-10	1.273089e-01	-7.670691e-08	-3.816403e-08	-3.854287e-08
2.7753        	1.889542e-10	1.272146e-01	-7.083847e-08	-3.523028e-08	-3.560819e-08
2.7786        	1.885284e-10	1.271051e-01	-7.472495e-08	-3.717395e-08	-3.755100e-08
2.7819        	1.880597e-10	1.270006e-01	-7.025864e-08	-3.494126e-08	-3.531738e-08
2.7852        	1.876326e-10	1.268796e-01	-7.307173e-08	-3.634823e-08	-3.672350e-08
2.7885        	1.871572e-10	1.267580e-01	-6.863627e-08	-3.413098e-08	-3.450529e-08
2.7918        	1.867166e-10	1.266401e-01	-7.236610e-08	-3.599633e-08	-3.636976e-08
2.7951        	1.862064e-10	1.265421e-01	-7.276309e-08	-3.619534e-08	-3.656775e-08
2.7984        	1.857078e-10	1.264373e-01	-7.312116e-08	-3.637487e-08	-3.674629e-08
2.8017        	1.852692e-10	1.263139e-01	-6.608758e-08	-3.285852e-08	-3.322906e-08
2.805         	1.847888e-10	1.261851e-01	-8.000097e-08	-3.981570e-08	-4.018528e-08
2.8083        	1.842806e-10	1.260836e-01	-7.525190e-08	-3.744167e-08	-3.781023e-08
2.8116        	1.838010e-10	1.259740e-01	-7.646752e-08	-3.804996e-08	-3.841756e-08
2.8149        	1.832899e-10	1.258742e-01	-7.649580e-08	-3.806461e-08	-3.843119e-08
2.8182        	1.827903e-10	1.257629e-01	-7.153970e-08	-3.558706e-08	-3.595264e-08
2.8215        	1.822833e-10	1.256429e-01	-7.203995e-08	-3.583769e-08	-3.620226e-08
2.8248        	1.817750e-10	1.255248e-01	-7.362617e-08	-3.663131e-08	-3.699486e-08
2.8281        	1.812504e-10	1.254209e-01	-7.493889e-08	-3.728819e-08	-3.765069e-08
2.8314        	1.807304e-10	1.253126e-01	-7.501499e-08	-3.732676e-08	-3.768823e-08
2.8347        	1.801907e-10	1.252053e-01	-7.370374e-08	-3.667168e-08	-3.703206e-08
2.838         	1.796634e-10	1.250962e-01	-6.556306e-08	-3.260187e-08	-3.296119e-08
2.8413        	1.791366e-10	1.250001e-01	-9.028480e-08	-4.496326e-08	-4.532154e-08
2.8446        	1.786444e-10	1.248938e-01	-7.514825e-08	-3.739548e-08	-3.775277e-08
2.8479        	1.781739e-10	1.247807e-01	-7.494400e-08	-3.729382e-08	-3.765017e-08
2.8512        	1.776811e-10	1.246726e-01	-7.824989e-08	-3.894726e-08	-3.930262e-08
2.8545        	1.771881e-10	1.245686e-01	-7.588587e-08	-3.776574e-08	-3.812012e-08
2.8578        	1.767120e-10	1.244483e-01	-7.822497e-08	-3.893577e-08	-3.928920e-08
2.8611        	1.762514e-10	1.243241e-01	-7.470453e-08	-3.717601e-08	-3.752852e-08
2.8644        	1.757822e-10	1.242345e-01	-8.518927e-08	-4.241885e-08	-4.277042e-08
2.8677        	1.752955e-10	1.240928e-01	-5.476190e-08	-2.720565e-08	-2.755624e-08
2.871         	1.748561e-10	1.239944e-01	-8.715982e-08	-4.340506e-08	-4.375477e-08
2.8743        	1.744069e-10	1.239021e-01	-7.856906e-08	-3.911012e-08	-3.945894e-08
2.8776        	1.740133e-10	1.238099e-01	-6.968704e-08	-3.466951e-08	-3.501753e-08
2.8809        	1.736193e-10	1.236800e-01	-7.669427e-08	-3.817352e-08	-3.852076e-08
2.8842        	1.732065e-10	1.235930e-01	-7.878614e-08	-3.921986e-08	-3.956628e-08
2.8875        	1.727805e-10	1.234977e-01	-7.505484e-08	-3.735464e-08	-3.770020e-08
2.8908        	1.723471e-10	1.233966e-01	-7.982864e-08	-3.974197e-08	-4.008666e-08
2.8941        	1.719311e-10	1.232964e-01	-7.666553e-08	-3.816084e-08	-3.850470e-08
2.8974        	1.715337e-10	1.231869e-01	-7.945093e-08	-3.955393e-08	-3.989700e-08
2.9007        	1.711165e-10	1.231046e-01	-8.309556e-08	-4.137666e-08	-4.171890e-08
2.904         	1.707340e-10	1.230181e-01	-7.290592e-08	-3.628223e-08	-3.662369e-08
2.9073        	1.703124e-10	1.229223e-01	-8.079422e-08	-4.022680e-08	-4.056742e-08
2.9106        	1.699480e-10	1.228290e-01	-7.442291e-08	-3.704150e-08	-3.738140e-08
2.9139        	1.695760e-10	1.227397e-01	-8.061206e-08	-4.013645e-08	-4.047561e-08
2.9172        	1.692175e-10	1.226402e-01	-7.387922e-08	-3.677039e-08	-3.710883e-08
2.9205        	1.688593e-10	1.225354e-01	-7.771875e-08	-3.869052e-08	-3.902824e-08
2.9238        	1.685030e-10	1.224414e-01	-7.207389e-08	-3.586844e-08	-3.620545e-08
2.9271        	1.681504e-10	1.223597e-01	-8.668364e-08	-4.317367e-08	-4.350997e-08
2.9304        	1.677823e-10	1.222813e-01	-8.164891e-08	-4.065667e-08	-4.099223e-08
2.9337        	1.674372e-10	1.221868e-01	-7.959888e-08	-3.963200e-08	-3.996687e-08
2.937         	1.671198e-10	1.221001e-01	-8.017336e-08	-3.991956e-08	-4.025380e-08
2.9403        	1.668081e-10	1.220163e-01	-8.046046e-08	-4.006342e-08	-4.039704e-08
2.9436        	1.665191e-10	1.219467e-01	-8.250461e-08	-4.108579e-08	-4.141882e-08
2.9469        	1.662089e-10	1.218391e-01	-7.883519e-08	-3.925139e-08	-3.958380e-08
2.9502        	1.659355e-10	1.217492e-01	-7.586021e-08	-3.776417e-08	-3.809604e-08
2.9535        	1.657048e-10	1.216317e-01	-8.016635e-08	-3.991747e-08	-4.024888e-08
2.9568        	1.654508e-10	1.215457e-01	-7.741727e-08	-3.854319e-08	-3.887409e-08
2.9601        	1.651966e-10	1.214830e-01	-8.231079e-08	-4.099020e-08	-4.132059e-08
2.9634        	1.649487e-10	1.214146e-01	-7.436109e-08	-3.701559e-08	-3.734549e-08
2.9667        	1.647185e-10	1.213369e-01	-7.938538e-08	-3.952797e-08	-3.985741e-08
2.97          	1.645038e-10	1.212639e-01	-8.140409e-08	-4.053754e-08	-4.086655e-08
2.9733        	1.643025e-10	1.211918e-01	-7.965348e-08	-3.966244e-08	-3.999104e-08
2.9766        	1.641179e-10	1.211203e-01	-8.098760e-08	-4.032968e-08	-4.065792e-08
2.9799        	1.639527e-10	1.210493e-01	-8.053172e-08	-4.010191e-08	-4.042981e-08
2.9832        	1.637957e-10	1.209796e-01	-7.906844e-08	-3.937042e-08	-3.969801e-08
2.9865        	1.637038e-10	1.208970e-01	-8.624839e-08	-4.296049e-08	-4.328790e-08
2.9898        	1.635825e-10	1.208216e-01	-7.787509e-08	-3.877396e-08	-3.910113e-08
2.9931        	1.634633e-10	1.207527e-01	-8.589563e-08	-4.278435e-08	-4.311128e-08
2.9964        	1.633715e-10	1.206789e-01	-8.699184e-08	-4.333255e-08	-4.365929e-08
2.9997        	1.632642e-10	1.206283e-01	-9.276511e-08	-4.621929e-08	-4.654582e-08
3.003         	1.631850e-10	1.205712e-01	-6.945308e-08	-3.456335e-08	-3.488972e-08
3.0063        	1.631311e-10	1.205088e-01	-8.095939e-08	-4.031656e-08	-4.064282e-08
3.0096        	1.630864e-10	1.204491e-01	-8.093993e-08	-4.030688e-08	-4.063305e-08
3.0129        	1.630632e-10	1.203798e-01	-8.268505e-08	-4.117946e-08	-4.150559e-08
3.0162        	1.630451e-10	1.203192e-01	-8.336332e-08	-4.151862e-08	-4.184471e-08
3.0195        	1.630504e-10	1.202603e-01	-8.158715e-08	-4.063052e-08	-4.095663e-08
3.0228        	1.630479e-10	1.202064e-01	-8.890795e-08	-4.429093e-08	-4.461702e-08
3.0261        	1.631025e-10	1.201451e-01	-8.052766e-08	-4.010073e-08	-4.042693e-08
3.0294        	1.631767e-10	1.201002e-01	-8.352622e-08	-4.159993e-08	-4.192629e-08
3.0327        	1.632605e-10	1.200334e-01	-7.762541e-08	-3.864944e-08	-3.897596e-08
3.036         	1.633559e-10	1.199677e-01	-8.174376e-08	-4.070852e-08	-4.103523e-08
3.0393        	1.634591e-10	1.199140e-01	-8.325058e-08	-4.146183e-08	-4.178875e-08
3.0426        	1.635627e-10	1.198662e-01	-8.220490e-08	-4.093889e-08	-4.126601e-08
3.0459        	1.636833e-10	1.198156e-01	-7.973735e-08	-3.970499e-08	-4.003236e-08
3.0492        	1.638290e-10	1.197584e-01	-8.422439e-08	-4.194837e-08	-4.227603e-08
3.0525        	1.639925e-10	1.197261e-01	-8.188672e-08	-4.077937e-08	-4.110735e-08
3.0558        	1.641457e-10	1.196883e-01	-8.934204e-08	-4.450687e-08	-4.483516e-08
3.0591        	1.643172e-10	1.196467e-01	-8.257315e-08	-4.112226e-08	-4.145089e-08
3.0624        	1.645044e-10	1.196038e-01	-8.035807e-08	-4.001453e-08	-4.034354e-08
3.0657        	1.646948e-10	1.195576e-01	-8.529375e-08	-4.248218e-08	-4.281157e-08
3.069         	1.649095e-10	1.195194e-01	-8.555527e-08	-4.261273e-08	-4.294255e-08
3.0723        	1.651576e-10	1.194738e-01	-8.359014e-08	-4.162991e-08	-4.196023e-08
3.0756        	1.654256e-10	1.194300e-01	-8.127416e-08	-4.047165e-08	-4.080251e-08
3.0789        	1.656840e-10	1.193730e-01	-7.298202e-08	-3.632533e-08	-3.665669e-08
3.0822        	1.659629e-10	1.193572e-01	-1.009129e-07	-5.029051e-08	-5.062243e-08
3.0855        	1.662654e-10	1.193198e-01	-8.326272e-08	-4.146510e-08	-4.179763e-08
3.0888        	1.665721e-10	1.192888e-01	-8.772696e-08	-4.369691e-08	-4.403005e-08
3.0921        	1.669055e-10	1.192995e-01	-9.270816e-08	-4.618717e-08	-4.652098e-08
3.0954        	1.672233e-10	1.192356e-01	-7.641873e-08	-3.804214e-08	-3.837659e-08
3.0987        	1.676222e-10	1.191911e-01	-8.264839e-08	-4.115657e-08	-4.149182e-08
3.102         	1.680899e-10	1.191116e-01	-7.115753e-08	-3.541068e-08	-3.574686e-08
3.1053        	1.684740e-10	1.190685e-01	-9.222588e-08	-4.594446e-08	-4.628141e-08
3.1086        	1.688543e-10	1.190715e-01	-9.202099e-08	-4.584164e-08	-4.617935e-08
3.1119        	1.692282e-10	1.190456e-01	-8.002608e-08	-3.984381e-08	-4.018227e-08
3.1152        	1.696129e-10	1.190150e-01	-8.692005e-08	-4.329041e-08	-4.362964e-08
3.1185        	1.700024e-10	1.189874e-01	-8.610623e-08	-4.288311e-08	-4.322312e-08
3.1218        	1.704083e-10	1.189768e-01	-8.997435e-08	-4.481677e-08	-4.515758e-08
3.1251        	1.708241e-10	1.189438e-01	-8.449127e-08	-4.207481e-08	-4.241646e-08
3.1284        	1.712562e-10	1.188968e-01	-8.001091e-08	-3.983420e-08	-4.017671e-08
3.1317        	1.716797e-10	1.188939e-01	-9.680027e-08	-4.822846e-08	-4.857181e-08
3.135         	1.721021e-10	1.188842e-01	-8.139295e-08	-4.052437e-08	-4.086858e-08
3.1383        	1.725293e-10	1.188566e-01	-8.875478e-08	-4.420486e-08	-4.454992e-08
3.1416        	1.729547e-10	1.188475e-01	-8.748927e-08	-4.357168e-08	-4.391759e-08
3.1449        	1.733969e-10	1.188471e-01	-9.141181e-08	-4.553251e-08	-4.587930e-08
3.1482        	1.738550e-10	1.188204e-01	-8.435664e-08	-4.200447e-08	-4.235218e-08
3.1515        	1.742759e-10	1.188124e-01	-9.405804e-08	-4.685474e-08	-4.720329e-08
3.1548        	1.747479e-10	1.187815e-01	-7.987179e-08	-3.976115e-08	-4.011064e-08
3.1581        	1.752219e-10	1.187761e-01	-8.659972e-08	-4.312464e-08	-4.347508e-08
3.1614        	1.757165e-10	1.187568e-01	-8.931410e-08	-4.448133e-08	-4.483277e-08
3.1647        	1.762068e-10	1.187382e-01	-8.721958e-08	-4.343358e-08	-4.378600e-08
3.168         	1.767042e-10	1.187243e-01	-8.518880e-08	-4.241770e-08	-4.277111e-08
3.1713        	1.771903e-10	1.187038e-01	-1.003964e-07	-5.002101e-08	-5.037539e-08
3.1746        	1.776833e-10	1.187202e-01	-1.074194e-07	-5.353203e-08	-5.388740e-08
3.1779        	1.781940e-10	1.187051e-01	-7.650366e-08	-3.807364e-08	-3.843002e-08
3.1812        	1.787107e-10	1.186689e-01	-8.628224e-08	-4.296241e-08	-4.331983e-08
3.1845        	1.792490e-10	1.186543e-01	-8.729863e-08	-4.347007e-08	-4.382857e-08
3.1878        	1.797804e-10	1.186594e-01	-9.025885e-08	-4.494964e-08	-4.530921e-08
3.1911        	1.803291e-10	1.186057e-01	-8.707657e-08	-4.335795e-08	-4.371861e-08
3.1944        	1.808684e-10	1.185927e-01	-8.750085e-08	-4.356956e-08	-4.393129e-08
3.1977        	1.814175e-10	1.185896e-01	-9.513176e-08	-4.738446e-08	-4.774730e-08
3.201         	1.819615e-10	1.185749e-01	-8.631671e-08	-4.297640e-08	-4.334032e-08
3.2043        	1.825184e-10	1.185657e-01	-7.875453e-08	-3.919475e-08	-3.955978e-08
3.2076        	1.830501e-10	1.185569e-01	-1.040109e-07	-5.182238e-08	-5.218848e-08
3.2109        	1.836054e-10	1.185492e-01	-8.919120e-08	-4.441199e-08	-4.477921e-08
3.2142        	1.841657e-10	1.185437e-01	-8.749710e-08	-4.356438e-08	-4.393271e-08
3.2175        	1.847323e-10	1.185474e-01	-8.771933e-08	-4.367493e-08	-4.404440e-08
3.2208        	1.853082e-10	1.185466e-01	-8.793602e-08	-4.378270e-08	-4.415332e-08
3.2241        	1.858901e-10	1.185521e-01	-9.285732e-08	-4.624277e-08	-4.661455e-08
3.2274        	1.864825e-10	1.185297e-01	-9.241412e-08	-4.602058e-08	-4.639354e-08
3.2307        	1.870693e-10	1.185151e-01	-8.866418e-08	-4.414502e-08	-4.451916e-08
3.234         	1.876857e-10	1.185011e-01	-8.979686e-08	-4.471075e-08	-4.508612e-08
3.2373        	1.882967e-10	1.184978e-01	-9.611236e-08	-4.786788e-08	-4.824448e-08
3.2406        	1.889440e-10	1.185045e-01	-9.418533e-08	-4.690372e-08	-4.728161e-08
3.2439        	1.895134e-10	1.184973e-01	-9.166832e-08	-4.564464e-08	-4.602367e-08
3.2472        	1.900741e-10	1.184924e-01	-9.994298e-08	-4.978142e-08	-5.016157e-08
3.2505        	1.906007e-10	1.184906e-01	-8.666979e-08	-4.314429e-08	-4.352549e-08
3.2538        	1.910798e-10	1.184831e-01	-9.071804e-08	-4.516794e-08	-4.555010e-08
3.2571        	1.915659e-10	1.184824e-01	-9.077467e-08	-4.519577e-08	-4.557890e-08
3.2604        	1.920471e-10	1.184758e-01	-8.965999e-08	-4.463795e-08	-4.502204e-08
3.2637        	1.925370e-10	1.184664e-01	-9.738058e-08	-4.849775e-08	-4.888283e-08
3.267         	1.930351e-10	1.184728e-01	-9.562626e-08	-4.762009e-08	-4.800617e-08
3.2703        	1.935258e-10	1.184849e-01	-9.310983e-08	-4.636139e-08	-4.674844e-08
3.2736        	1.940198e-10	1.184862e-01	-8.891863e-08	-4.426530e-08	-4.465333e-08
3.2769        	1.945450e-10	1.184511e-01	-9.389084e-08	-4.675088e-08	-4.713997e-08
3.2802        	1.950460e-10	1.184485e-01	-9.197585e-08	-4.579288e-08	-4.618297e-08
3.2835        	1.955638e-10	1.184405e-01	-9.301447e-08	-4.631167e-08	-4.670280e-08
3.2868        	1.960606e-10	1.184505e-01	-9.021211e-08	-4.490999e-08	-4.530211e-08
3.2901        	1.965811e-10	1.184300e-01	-8.369250e-08	-4.164967e-08	-4.204283e-08
3.2934        	1.971127e-10	1.184402e-01	-1.178573e-07	-5.873156e-08	-5.912579e-08
3.2967        	1.976296e-10	1.184300e-01	-8.609772e-08	-4.285123e-08	-4.324649e-08
3.3           	1.981483e-10	1.184117e-01	-7.939438e-08	-3.949904e-08	-3.989534e-08
3.3033        	1.986737e-10	1.183901e-01	-9.636938e-08	-4.798602e-08	-4.838337e-08
3.3066        	1.992077e-10	1.183995e-01	-9.581217e-08	-4.770688e-08	-4.810529e-08
3.3099        	1.997468e-10	1.183918e-01	-9.926388e-08	-4.943219e-08	-4.983169e-08
3.3132        	2.002972e-10	1.183768e-01	-9.486395e-08	-4.723168e-08	-4.763227e-08
3.3165        	2.008441e-10	1.183478e-01	-9.496810e-08	-4.728321e-08	-4.768489e-08
3.3198        	2.014295e-10	1.183066e-01	-9.581940e-08	-4.770827e-08	-4.811113e-08
3.3231        	2.019771e-10	1.183009e-01	-9.697779e-08	-4.828692e-08	-4.869087e-08
3.3264        	2.025224e-10	1.182828e-01	-9.085782e-08	-4.522639e-08	-4.563143e-08
3.3297        	2.030724e-10	1.182703e-01	-9.812914e-08	-4.886150e-08	-4.926764e-08
3.333         	2.036083e-10	1.182684e-01	-9.269683e-08	-4.614481e-08	-4.655202e-08
3.3363        	2.041507e-10	1.182507e-01	-9.575546e-08	-4.767358e-08	-4.808188e-08
3.3396        	2.046968e-10	1.182369e-01	-9.734727e-08	-4.846894e-08	-4.887833e-08
3.3429        	2.052458e-10	1.182129e-01	-9.628074e-08	-4.793513e-08	-4.834562e-08
3.3462        	2.057658e-10	1.181925e-01	-9.526170e-08	-4.742508e-08	-4.783661e-08
3.3495        	2.063089e-10	1.181743e-01	-1.006801e-07	-5.013375e-08	-5.054637e-08
3.3528        	2.068600e-10	1.181319e-01	-9.342292e-08	-4.650460e-08	-4.691832e-08
3.3561        	2.073932e-10	1.181357e-01	-1.028614e-07	-5.122333e-08	-5.163811e-08
3.3594        	2.079427e-10	1.181382e-01	-1.004989e-07	-5.004148e-08	-5.045737e-08
3.3627        	2.085016e-10	1.181222e-01	-9.636637e-08	-4.797468e-08	-4.839169e-08
3.366         	2.090545e-10	1.181042e-01	-9.177322e-08	-4.567755e-08	-4.609566e-08
3.3693        	2.096168e-10	1.180900e-01	-9.912410e-08	-4.935243e-08	-4.977167e-08
3.3726        	2.101807e-10	1.180793e-01	-9.357768e-08	-4.657866e-08	-4.699902e-08
3.3759        	2.107523e-10	1.180501e-01	-9.806300e-08	-4.882075e-08	-4.924225e-08
3.3792        	2.113271e-10	1.180339e-01	-1.010591e-07	-5.031823e-08	-5.074088e-08
3.3825        	2.118990e-10	1.179992e-01	-9.475991e-08	-4.716805e-08	-4.759185e-08
3.3858        	2.124830e-10	1.179762e-01	-1.024303e-07	-5.100269e-08	-5.142765e-08
3.3891        	2.130627e-10	1.179578e-01	-1.036955e-07	-5.163470e-08	-5.206083e-08
3.3924        	2.136440e-10	1.179309e-01	-8.321347e-08	-4.139309e-08	-4.182038e-08
3.3957        	2.142329e-10	1.178859e-01	-8.064483e-08	-4.010818e-08	-4.053665e-08
3.399         	2.148124e-10	1.178688e-01	-1.059806e-07	-5.277548e-08	-5.320510e-08
3.4023        	2.153983e-10	1.178215e-01	-9.847300e-08	-4.902110e-08	-4.945190e-08
3.4056        	2.159933e-10	1.177972e-01	-1.018306e-07	-5.069932e-08	-5.113131e-08
3.4089        	2.165835e-10	1.177689e-01	-9.797764e-08	-4.877223e-08	-4.920540e-08
3.4122        	2.171821e-10	1.177238e-01	-1.257132e-07	-6.263941e-08	-6.307378e-08
3.4155        	2.177728e-10	1.176924e-01	-7.694909e-08	-3.825677e-08	-3.869232e-08
3.4188        	2.183801e-10	1.176567e-01	-9.971227e-08	-4.963775e-08	-5.007451e-08
3.4221        	2.189908e-10	1.176213e-01	-1.010158e-07	-5.028893e-08	-5.072691e-08
3.4254        	2.195902e-10	1.175974e-01	-9.821920e-08	-4.889001e-08	-4.932919e-08
3.4287        	2.201935e-10	1.175649e-01	-1.019023e-07	-5.073097e-08	-5.117136e-08
3.432         	2.207923e-10	1.175234e-01	-1.007251e-07	-5.014178e-08	-5.058337e-08
3.4353        	2.214038e-10	1.174747e-01	-1.050257e-07	-5.229143e-08	-5.273424e-08
3.4386        	2.220104e-10	1.174150e-01	-9.825372e-08	-4.890485e-08	-4.934887e-08
3.4419        	2.226205e-10	1.173704e-01	-1.251776e-07	-6.236619e-08	-6.281143e-08
3.4452        	2.232814e-10	1.173242e-01	-8.118971e-08	-4.037157e-08	-4.081814e-08
3.4485        	2.238754e-10	1.173019e-01	-9.508480e-08	-4.731852e-08	-4.776627e-08
3.4518        	2.245253e-10	1.172499e-01	-1.340330e-07	-6.679200e-08	-6.724105e-08
3.4551        	2.251467e-10	1.171954e-01	-7.538490e-08	-3.746731e-08	-3.791760e-08
3.4584        	2.257571e-10	1.171567e-01	-1.031930e-07	-5.137076e-08	-5.182228e-08
3.4617        	2.264012e-10	1.171111e-01	-1.073664e-07	-5.345679e-08	-5.390960e-08
3.465         	2.270467e-10	1.170749e-01	-9.435629e-08	-4.695110e-08	-4.740519e-08
3.4683        	2.276814e-10	1.170173e-01	-1.000739e-07	-4.980926e-08	-5.026462e-08
3.4716        	2.283321e-10	1.169409e-01	-9.489724e-08	-4.722029e-08	-4.767695e-08
3.4749        	2.289594e-10	1.168869e-01	-1.035987e-07	-5.157038e-08	-5.202830e-08
3.4782        	2.296027e-10	1.168411e-01	-1.039640e-07	-5.175240e-08	-5.221161e-08
3.4815        	2.302354e-10	1.167867e-01	-1.006526e-07	-5.009609e-08	-5.055656e-08
3.4848        	2.308572e-10	1.167220e-01	-1.296404e-07	-6.458933e-08	-6.505104e-08
3.4881        	2.315017e-10	1.166699e-01	-8.035384e-08	-3.994542e-08	-4.040842e-08
3.4914        	2.321332e-10	1.166216e-01	-1.090115e-07	-5.427361e-08	-5.473787e-08
3.4947        	2.327713e-10	1.165556e-01	-9.442196e-08	-4.697821e-08	-4.744375e-08
3.498         	2.334095e-10	1.165015e-01	-1.018988e-07	-5.071601e-08	-5.118283e-08
3.5013        	2.340136e-10	1.164392e-01	-9.811628e-08	-4.882412e-08	-4.929215e-08
3.5046        	2.346449e-10	1.163746e-01	-1.043826e-07	-5.195667e-08	-5.242596e-08
3.5079        	2.352911e-10	1.163153e-01	-1.028320e-07	-5.118073e-08	-5.165132e-08
3.5112        	2.359279e-10	1.162594e-01	-1.024417e-07	-5.098493e-08	-5.145679e-08
3.5145        	2.365737e-10	1.161834e-01	-1.065706e-07	-5.304873e-08	-5.352188e-08
3.5178        	2.372126e-10	1.161072e-01	-1.095880e-07	-5.455678e-08	-5.503120e-08
3.5211        	2.378445e-10	1.160421e-01	-1.068409e-07	-5.318260e-08	-5.365829e-08
3.5244        	2.384660e-10	1.159766e-01	-1.035315e-07	-5.152728e-08	-5.200422e-08
3.5277        	2.391395e-10	1.159117e-01	-1.026748e-07	-5.109824e-08	-5.157652e-08
3.531         	2.398482e-10	1.158500e-01	-1.009378e-07	-5.022903e-08	-5.070873e-08
3.5343        	2.404319e-10	1.158067e-01	-1.139028e-07	-5.671097e-08	-5.719183e-08
3.5376        	2.410631e-10	1.157548e-01	-1.076895e-07	-5.360369e-08	-5.408581e-08
3.5409        	2.417155e-10	1.156561e-01	-9.555218e-08	-4.753438e-08	-4.801781e-08
3.5442        	2.423725e-10	1.155544e-01	-1.333493e-07	-6.643227e-08	-6.691701e-08
3.5475        	2.430311e-10	1.154605e-01	-1.081621e-07	-5.383804e-08	-5.432410e-08
3.5508        	2.436874e-10	1.154092e-01	-8.910368e-08	-4.430815e-08	-4.479553e-08
3.5541        	2.443071e-10	1.153299e-01	-1.095814e-07	-5.454638e-08	-5.503499e-08
3.5574        	2.449355e-10	1.152513e-01	-1.071497e-07	-5.332989e-08	-5.381976e-08
3.5607        	2.455683e-10	1.151727e-01	-1.178509e-07	-5.867986e-08	-5.917100e-08
3.564         	2.461984e-10	1.150875e-01	-1.009313e-07	-5.021943e-08	-5.071183e-08
3.5673        	2.468313e-10	1.149980e-01	-1.007433e-07	-5.012481e-08	-5.061847e-08
3.5706        	2.474895e-10	1.148990e-01	-1.063849e-07	-5.294494e-08	-5.343992e-08
3.5739        	2.481315e-10	1.148215e-01	-1.128013e-07	-5.615252e-08	-5.664879e-08
3.5772        	2.487575e-10	1.147432e-01	-1.106094e-07	-5.505593e-08	-5.555345e-08
3.5805        	2.493845e-10	1.146765e-01	-1.506687e-07	-7.508498e-08	-7.558375e-08
3.5838        	2.499979e-10	1.146089e-01	-7.537528e-08	-3.743764e-08	-3.793764e-08
3.5871        	2.506204e-10	1.145235e-01	-1.029406e-07	-5.121968e-08	-5.172092e-08
3.5904        	2.512175e-10	1.144354e-01	-9.080500e-08	-4.515128e-08	-4.565372e-08
3.5937        	2.518398e-10	1.143437e-01	-1.174349e-07	-5.846559e-08	-5.896927e-08
