# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
26.1954       	((3.429002e-03 -5.735823e-06 5.831088e-22) (2.767025e-04 -5.122865e-07 -7.716798e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602335e-21 9.443794e-22 -1.738171e-16) (8.349149e-24 -1.853693e-23 -2.169262e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.1987       	((3.428940e-03 -5.684090e-06 5.831810e-22) (2.767053e-04 -5.105200e-07 -7.716755e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602345e-21 9.443613e-22 -1.736247e-16) (8.352593e-24 -1.853671e-23 -2.186307e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.202        	((3.428860e-03 -5.619847e-06 5.833304e-22) (2.767081e-04 -5.087451e-07 -7.716696e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602357e-21 9.443385e-22 -1.734309e-16) (8.355758e-24 -1.853661e-23 -2.203430e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2053       	((3.428791e-03 -5.561760e-06 5.834406e-22) (2.767108e-04 -5.069647e-07 -7.716640e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602369e-21 9.443181e-22 -1.732617e-16) (8.359037e-24 -1.853649e-23 -2.220630e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2086       	((3.428722e-03 -5.517316e-06 5.835653e-22) (2.767135e-04 -5.051859e-07 -7.716595e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602387e-21 9.442965e-22 -1.731307e-16) (8.362341e-24 -1.853622e-23 -2.237907e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2119       	((3.428601e-03 -5.455664e-06 5.835394e-22) (2.767161e-04 -5.033998e-07 -7.716645e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602364e-21 9.442754e-22 -1.724343e-16) (8.364725e-24 -1.853579e-23 -2.255254e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2152       	((3.428452e-03 -5.391777e-06 5.836557e-22) (2.767186e-04 -5.016055e-07 -7.716654e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602328e-21 9.442390e-22 -1.719791e-16) (8.366661e-24 -1.853546e-23 -2.272675e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2185       	((3.428303e-03 -5.350867e-06 5.838519e-22) (2.767210e-04 -4.998146e-07 -7.716544e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602288e-21 9.441803e-22 -1.723614e-16) (8.368613e-24 -1.853530e-23 -2.290177e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2218       	((3.428179e-03 -5.280432e-06 5.839916e-22) (2.767234e-04 -4.980122e-07 -7.716492e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602281e-21 9.441452e-22 -1.720831e-16) (8.370913e-24 -1.853524e-23 -2.307749e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2251       	((3.428070e-03 -5.224149e-06 5.840928e-22) (2.767256e-04 -4.962053e-07 -7.716461e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602274e-21 9.441158e-22 -1.718864e-16) (8.373333e-24 -1.853504e-23 -2.325394e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2284       	((3.427963e-03 -5.173572e-06 5.842156e-22) (2.767279e-04 -4.943972e-07 -7.716443e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602266e-21 9.440900e-22 -1.717740e-16) (8.375694e-24 -1.853478e-23 -2.343110e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2317       	((3.427843e-03 -5.111749e-06 5.843575e-22) (2.767300e-04 -4.925819e-07 -7.716416e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602256e-21 9.440574e-22 -1.715040e-16) (8.377825e-24 -1.853464e-23 -2.360896e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.235        	((3.427713e-03 -5.065937e-06 5.844534e-22) (2.767321e-04 -4.907678e-07 -7.716397e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602241e-21 9.440210e-22 -1.712931e-16) (8.379838e-24 -1.853431e-23 -2.378750e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2383       	((3.427579e-03 -5.006269e-06 5.845169e-22) (2.767341e-04 -4.889477e-07 -7.716364e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602223e-21 9.439849e-22 -1.710618e-16) (8.381728e-24 -1.853416e-23 -2.396669e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2416       	((3.427436e-03 -4.945512e-06 5.846662e-22) (2.767360e-04 -4.871211e-07 -7.716327e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602204e-21 9.439456e-22 -1.708199e-16) (8.383437e-24 -1.853400e-23 -2.414653e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2449       	((3.427290e-03 -4.880707e-06 5.847729e-22) (2.767378e-04 -4.852861e-07 -7.716289e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602183e-21 9.439056e-22 -1.706039e-16) (8.385024e-24 -1.853390e-23 -2.432702e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2482       	((3.427138e-03 -4.829511e-06 5.849269e-22) (2.767396e-04 -4.834497e-07 -7.716262e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602160e-21 9.438631e-22 -1.703625e-16) (8.386508e-24 -1.853363e-23 -2.450814e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2515       	((3.426977e-03 -4.770673e-06 5.850472e-22) (2.767413e-04 -4.816080e-07 -7.716237e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602135e-21 9.438195e-22 -1.701449e-16) (8.387807e-24 -1.853344e-23 -2.468988e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2548       	((3.426816e-03 -4.720832e-06 5.852024e-22) (2.767429e-04 -4.797655e-07 -7.716209e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602107e-21 9.437741e-22 -1.699056e-16) (8.389052e-24 -1.853316e-23 -2.487224e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2581       	((3.426645e-03 -4.649063e-06 5.853273e-22) (2.767445e-04 -4.779112e-07 -7.716174e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602078e-21 9.437284e-22 -1.696578e-16) (8.390060e-24 -1.853314e-23 -2.505520e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2614       	((3.426472e-03 -4.600632e-06 5.854915e-22) (2.767459e-04 -4.760571e-07 -7.716151e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602046e-21 9.436799e-22 -1.694208e-16) (8.391032e-24 -1.853283e-23 -2.523874e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2647       	((3.426282e-03 -4.545444e-06 5.856271e-22) (2.767473e-04 -4.741997e-07 -7.716133e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.602013e-21 9.436283e-22 -1.691610e-16) (8.391731e-24 -1.853260e-23 -2.542287e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.268        	((3.426097e-03 -4.496656e-06 5.857964e-22) (2.767485e-04 -4.723423e-07 -7.716111e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601977e-21 9.435763e-22 -1.689389e-16) (8.392416e-24 -1.853229e-23 -2.560757e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2713       	((3.425906e-03 -4.431933e-06 5.859281e-22) (2.767497e-04 -4.704767e-07 -7.716080e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601939e-21 9.435244e-22 -1.686535e-16) (8.392938e-24 -1.853219e-23 -2.579283e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2746       	((3.425722e-03 -4.364509e-06 5.860833e-22) (2.767508e-04 -4.686016e-07 -7.716040e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601899e-21 9.434735e-22 -1.683930e-16) (8.393449e-24 -1.853214e-23 -2.597863e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2779       	((3.425524e-03 -4.301413e-06 5.862383e-22) (2.767518e-04 -4.667193e-07 -7.716012e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601857e-21 9.434194e-22 -1.681350e-16) (8.393743e-24 -1.853202e-23 -2.616498e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2812       	((3.425324e-03 -4.235373e-06 5.863966e-22) (2.767527e-04 -4.648283e-07 -7.715982e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601813e-21 9.433645e-22 -1.678561e-16) (8.393918e-24 -1.853194e-23 -2.635185e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2845       	((3.425114e-03 -4.172467e-06 5.865608e-22) (2.767536e-04 -4.629303e-07 -7.715960e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601767e-21 9.433074e-22 -1.675731e-16) (8.393943e-24 -1.853182e-23 -2.653923e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2878       	((3.424903e-03 -4.113860e-06 5.867222e-22) (2.767543e-04 -4.610275e-07 -7.715934e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601718e-21 9.432483e-22 -1.672715e-16) (8.393874e-24 -1.853165e-23 -2.672713e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2911       	((3.424683e-03 -4.048221e-06 5.868926e-22) (2.767549e-04 -4.591163e-07 -7.715911e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601667e-21 9.431878e-22 -1.669419e-16) (8.393630e-24 -1.853156e-23 -2.691551e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2944       	((3.424458e-03 -3.986937e-06 5.870705e-22) (2.767555e-04 -4.571987e-07 -7.715901e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601613e-21 9.431254e-22 -1.665563e-16) (8.393283e-24 -1.853141e-23 -2.710438e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.2977       	((3.424230e-03 -3.926403e-06 5.872496e-22) (2.767559e-04 -4.552749e-07 -7.715893e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601556e-21 9.430619e-22 -1.661737e-16) (8.392829e-24 -1.853125e-23 -2.729373e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.301        	((3.423985e-03 -3.867854e-06 5.874069e-22) (2.767563e-04 -4.533456e-07 -7.715837e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601510e-21 9.429966e-22 -1.662896e-16) (8.391980e-24 -1.853111e-23 -2.748355e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3043       	((3.423735e-03 -3.809804e-06 5.875625e-22) (2.767565e-04 -4.514130e-07 -7.715771e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601463e-21 9.429297e-22 -1.664124e-16) (8.390956e-24 -1.853097e-23 -2.767383e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3076       	((3.423490e-03 -3.750091e-06 5.877439e-22) (2.767567e-04 -4.494777e-07 -7.715750e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601403e-21 9.428617e-22 -1.660099e-16) (8.390036e-24 -1.853082e-23 -2.786454e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3109       	((3.423240e-03 -3.689269e-06 5.879260e-22) (2.767567e-04 -4.475381e-07 -7.715728e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601341e-21 9.427927e-22 -1.656982e-16) (8.388974e-24 -1.853069e-23 -2.805567e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3142       	((3.422986e-03 -3.628856e-06 5.881103e-22) (2.767567e-04 -4.455942e-07 -7.715707e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601277e-21 9.427223e-22 -1.654232e-16) (8.387788e-24 -1.853055e-23 -2.824721e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3175       	((3.422728e-03 -3.568800e-06 5.882976e-22) (2.767565e-04 -4.436457e-07 -7.715688e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601211e-21 9.426504e-22 -1.651333e-16) (8.386484e-24 -1.853041e-23 -2.843916e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3208       	((3.422466e-03 -3.509559e-06 5.884888e-22) (2.767563e-04 -4.416930e-07 -7.715673e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601141e-21 9.425770e-22 -1.648451e-16) (8.385072e-24 -1.853027e-23 -2.863149e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3241       	((3.422201e-03 -3.453123e-06 5.886870e-22) (2.767559e-04 -4.397375e-07 -7.715669e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.601067e-21 9.425013e-22 -1.644319e-16) (8.383583e-24 -1.853011e-23 -2.882419e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3274       	((3.421937e-03 -3.410041e-06 5.889169e-22) (2.767554e-04 -4.377866e-07 -7.715715e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600974e-21 9.424198e-22 -1.627027e-16) (8.382237e-24 -1.852985e-23 -2.901728e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3307       	((3.421636e-03 -3.289391e-06 5.890243e-22) (2.767548e-04 -4.358051e-07 -7.715477e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600935e-21 9.423580e-22 -1.637381e-16) (8.379675e-24 -1.853038e-23 -2.921069e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.334        	((3.421349e-03 -3.206256e-06 5.891938e-22) (2.767541e-04 -4.338105e-07 -7.715382e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600867e-21 9.422847e-22 -1.638535e-16) (8.377500e-24 -1.853051e-23 -2.940444e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3373       	((3.421037e-03 -3.083974e-06 5.893041e-22) (2.767533e-04 -4.317807e-07 -7.715144e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600831e-21 9.422199e-22 -1.639384e-16) (8.374525e-24 -1.853107e-23 -2.959854e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3406       	((3.420749e-03 -3.010207e-06 5.894966e-22) (2.767524e-04 -4.297406e-07 -7.715088e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600746e-21 9.421406e-22 -1.636395e-16) (8.372341e-24 -1.853111e-23 -2.979298e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3439       	((3.420453e-03 -2.966657e-06 5.897326e-22) (2.767514e-04 -4.277053e-07 -7.715139e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600671e-21 9.420529e-22 -1.631596e-16) (8.369878e-24 -1.853079e-23 -2.998777e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3472       	((3.420159e-03 -2.962499e-06 5.900190e-22) (2.767503e-04 -4.256956e-07 -7.715315e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600593e-21 9.419610e-22 -1.599363e-16) (8.367409e-24 -1.853017e-23 -3.018295e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3505       	((3.419883e-03 -2.909536e-06 5.901903e-22) (2.767490e-04 -4.236955e-07 -7.715295e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600505e-21 9.418926e-22 -1.621981e-16) (8.365086e-24 -1.852999e-23 -3.037843e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3538       	((3.419552e-03 -2.906270e-06 5.904965e-22) (2.767477e-04 -4.217234e-07 -7.715453e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600466e-21 9.417851e-22 -1.621214e-16) (8.361522e-24 -1.852915e-23 -3.057415e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3571       	((3.419251e-03 -2.837033e-06 5.906889e-22) (2.767463e-04 -4.197402e-07 -7.715383e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600369e-21 9.417024e-22 -1.615533e-16) (8.358721e-24 -1.852923e-23 -3.077010e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3604       	((3.418951e-03 -2.777526e-06 5.908871e-22) (2.767447e-04 -4.177521e-07 -7.715324e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600270e-21 9.416182e-22 -1.608823e-16) (8.355852e-24 -1.852921e-23 -3.096628e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3637       	((3.418634e-03 -2.686212e-06 5.910364e-22) (2.767431e-04 -4.157435e-07 -7.715213e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600198e-21 9.415407e-22 -1.637726e-16) (8.352479e-24 -1.852937e-23 -3.116266e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.367        	((3.418314e-03 -2.618435e-06 5.912392e-22) (2.767414e-04 -4.137185e-07 -7.715161e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600113e-21 9.414532e-22 -1.632183e-16) (8.349135e-24 -1.852942e-23 -3.135927e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3703       	((3.417996e-03 -2.586010e-06 5.915279e-22) (2.767395e-04 -4.116938e-07 -7.715198e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.600000e-21 9.413501e-22 -1.592055e-16) (8.345970e-24 -1.852930e-23 -3.155616e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3736       	((3.417674e-03 -2.510954e-06 5.917190e-22) (2.767375e-04 -4.096528e-07 -7.715138e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599896e-21 9.412640e-22 -1.592876e-16) (8.342568e-24 -1.852939e-23 -3.175321e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3769       	((3.417349e-03 -2.427162e-06 5.918945e-22) (2.767355e-04 -4.075932e-07 -7.715062e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599790e-21 9.411805e-22 -1.600675e-16) (8.339080e-24 -1.852953e-23 -3.195041e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3802       	((3.417016e-03 -2.361247e-06 5.921066e-22) (2.767333e-04 -4.055250e-07 -7.715018e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599697e-21 9.410886e-22 -1.595367e-16) (8.335351e-24 -1.852957e-23 -3.214778e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3835       	((3.416680e-03 -2.292714e-06 5.923229e-22) (2.767309e-04 -4.034477e-07 -7.714977e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599602e-21 9.409960e-22 -1.590337e-16) (8.331526e-24 -1.852964e-23 -3.234532e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3868       	((3.416341e-03 -2.221263e-06 5.925272e-22) (2.767285e-04 -4.013604e-07 -7.714924e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599511e-21 9.409041e-22 -1.593187e-16) (8.327536e-24 -1.852972e-23 -3.254302e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3901       	((3.415996e-03 -2.141861e-06 5.927143e-22) (2.767260e-04 -3.992572e-07 -7.714855e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599426e-21 9.408142e-22 -1.607417e-16) (8.323362e-24 -1.852983e-23 -3.274086e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3934       	((3.415650e-03 -2.104304e-06 5.929924e-22) (2.767233e-04 -3.971550e-07 -7.714878e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599327e-21 9.407082e-22 -1.557827e-16) (8.319267e-24 -1.852975e-23 -3.293890e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.3967       	((3.415305e-03 -2.020028e-06 5.931764e-22) (2.767205e-04 -3.950405e-07 -7.714806e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599219e-21 9.406183e-22 -1.581519e-16) (8.315101e-24 -1.852990e-23 -3.313702e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4          	((3.414954e-03 -1.960757e-06 5.934189e-22) (2.767176e-04 -3.929232e-07 -7.714784e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599117e-21 9.405174e-22 -1.561816e-16) (8.310780e-24 -1.852995e-23 -3.333526e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4033       	((3.414603e-03 -1.885820e-06 5.936324e-22) (2.767145e-04 -3.907964e-07 -7.714736e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.599007e-21 9.404211e-22 -1.564782e-16) (8.306390e-24 -1.853010e-23 -3.353359e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4066       	((3.414248e-03 -1.815558e-06 5.938582e-22) (2.767114e-04 -3.886632e-07 -7.714693e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598901e-21 9.403219e-22 -1.559487e-16) (8.301866e-24 -1.853022e-23 -3.373201e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4099       	((3.413891e-03 -1.747348e-06 5.940836e-22) (2.767081e-04 -3.865232e-07 -7.714657e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598790e-21 9.402220e-22 -1.554614e-16) (8.297250e-24 -1.853032e-23 -3.393050e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4132       	((3.413531e-03 -1.675721e-06 5.943077e-22) (2.767047e-04 -3.843761e-07 -7.714612e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598680e-21 9.401217e-22 -1.552400e-16) (8.292525e-24 -1.853045e-23 -3.412905e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4165       	((3.413169e-03 -1.607258e-06 5.945367e-22) (2.767012e-04 -3.822220e-07 -7.714576e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598567e-21 9.400196e-22 -1.546771e-16) (8.287698e-24 -1.853057e-23 -3.432765e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4198       	((3.412802e-03 -1.537336e-06 5.947620e-22) (2.766976e-04 -3.800616e-07 -7.714527e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598455e-21 9.399162e-22 -1.544814e-16) (8.282751e-24 -1.853069e-23 -3.452628e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4231       	((3.412442e-03 -1.472521e-06 5.949767e-22) (2.766938e-04 -3.778960e-07 -7.714487e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598343e-21 9.398189e-22 -1.537970e-16) (8.277728e-24 -1.853082e-23 -3.472498e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4264       	((3.412081e-03 -1.402651e-06 5.951862e-22) (2.766900e-04 -3.757241e-07 -7.714439e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598231e-21 9.397235e-22 -1.534916e-16) (8.272617e-24 -1.853101e-23 -3.492373e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4297       	((3.411713e-03 -1.334313e-06 5.954112e-22) (2.766860e-04 -3.735449e-07 -7.714403e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.598115e-21 9.396217e-22 -1.528059e-16) (8.267406e-24 -1.853117e-23 -3.512250e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.433        	((3.411359e-03 -1.273702e-06 5.956153e-22) (2.766819e-04 -3.713647e-07 -7.714373e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597998e-21 9.395317e-22 -1.517121e-16) (8.262225e-24 -1.853136e-23 -3.532133e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4363       	((3.410988e-03 -1.199480e-06 5.958469e-22) (2.766777e-04 -3.691798e-07 -7.714328e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597873e-21 9.394270e-22 -1.515448e-16) (8.256945e-24 -1.853156e-23 -3.552010e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4396       	((3.410612e-03 -1.125788e-06 5.960710e-22) (2.766734e-04 -3.669883e-07 -7.714280e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597751e-21 9.393231e-22 -1.514508e-16) (8.251478e-24 -1.853175e-23 -3.571880e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4429       	((3.410241e-03 -1.042625e-06 5.962858e-22) (2.766690e-04 -3.647825e-07 -7.714220e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597631e-21 9.392213e-22 -1.511350e-16) (8.245916e-24 -1.853209e-23 -3.591742e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4462       	((3.409888e-03 -9.513762e-07 5.964767e-22) (2.766645e-04 -3.625577e-07 -7.714127e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597510e-21 9.391200e-22 -1.506251e-16) (8.240439e-24 -1.853259e-23 -3.611594e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4495       	((3.409482e-03 -9.007008e-07 5.967756e-22) (2.766598e-04 -3.603349e-07 -7.714077e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597380e-21 9.389971e-22 -1.499930e-16) (8.234491e-24 -1.853255e-23 -3.631435e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4528       	((3.409065e-03 -8.488329e-07 5.970813e-22) (2.766550e-04 -3.581136e-07 -7.714027e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597249e-21 9.388705e-22 -1.493015e-16) (8.228355e-24 -1.853253e-23 -3.651267e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4561       	((3.408688e-03 -7.723045e-07 5.973108e-22) (2.766501e-04 -3.558813e-07 -7.713969e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.597124e-21 9.387646e-22 -1.488078e-16) (8.222464e-24 -1.853284e-23 -3.671092e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4594       	((3.408307e-03 -7.000255e-07 5.975322e-22) (2.766451e-04 -3.536402e-07 -7.713910e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.596998e-21 9.386576e-22 -1.483034e-16) (8.216466e-24 -1.853310e-23 -3.690907e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4627       	((3.407926e-03 -6.249333e-07 5.977554e-22) (2.766400e-04 -3.513891e-07 -7.713851e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.596872e-21 9.385504e-22 -1.477982e-16) (8.210392e-24 -1.853340e-23 -3.710711e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.466        	((3.407544e-03 -5.496969e-07 5.979781e-22) (2.766348e-04 -3.491280e-07 -7.713790e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.596744e-21 9.384429e-22 -1.472794e-16) (8.204246e-24 -1.853372e-23 -3.730505e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
26.4693       	((3.407155e-03 -4.782324e-07 5.982215e-22) (2.766295e-04 -3.468591e-07 -7.713732e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.596616e-21 9.383333e-22 -1.467419e-16) (8.197971e-24 -1.853398e-23 -3.750286e-08) (0.000000e+00 0.000000e+00 0.000000e+00))
